"landstat_id","Postcode","landstat_name_wmo"
3059,"ZE2 9","Inverness/Dalcross"
3059,"PH35 4","Inverness/Dalcross"
3059,"PH37 4","Inverness/Dalcross"
3059,"PH38 4","Inverness/Dalcross"
3059,"PH39 4","Inverness/Dalcross"
3059,"PH40 4","Inverness/Dalcross"
3059,"PH41 4","Inverness/Dalcross"
3059,"PH33 6","Inverness/Dalcross"
3059,"PH33 7","Inverness/Dalcross"
3059,"PH42 4","Inverness/Dalcross"
3059,"PH43 4","Inverness/Dalcross"
3059,"PH44 4","Inverness/Dalcross"
3059,"PH34 4","Inverness/Dalcross"
3059,"PH30 4","Inverness/Dalcross"
3059,"PH31 4","Inverness/Dalcross"
3059,"PH32 4","Inverness/Dalcross"
3059,"PH26 3","Inverness/Dalcross"
3059,"PH26 9","Inverness/Dalcross"
3059,"PH22 1","Inverness/Dalcross"
3059,"PH23 3","Inverness/Dalcross"
3059,"PH24 3","Inverness/Dalcross"
3059,"PH25 3","Inverness/Dalcross"
3059,"PH20 1","Inverness/Dalcross"
3059,"PH21 1","Inverness/Dalcross"
3059,"PH18 5","Inverness/Dalcross"
3059,"PH19 1","Inverness/Dalcross"
3059,"KW9 6","Inverness/Dalcross"
3059,"KW17 2","Inverness/Dalcross"
3059,"KW2 6","Inverness/Dalcross"
3059,"KW3 6","Inverness/Dalcross"
3059,"KW5 6","Inverness/Dalcross"
3059,"KW6 6","Inverness/Dalcross"
3059,"KW7 6","Inverness/Dalcross"
3059,"KW8 6","Inverness/Dalcross"
3059,"KW16 3","Inverness/Dalcross"
3059,"KW16 9","Inverness/Dalcross"
3059,"KW15 1","Inverness/Dalcross"
3059,"KW15 9","Inverness/Dalcross"
3059,"KW14 8","Inverness/Dalcross"
3059,"KW14 7","Inverness/Dalcross"
3059,"KW14 9","Inverness/Dalcross"
3059,"KW10 6","Inverness/Dalcross"
3059,"KW11 6","Inverness/Dalcross"
3059,"KW12 6","Inverness/Dalcross"
3059,"KW13 6","Inverness/Dalcross"
3059,"KW1 5","Inverness/Dalcross"
3059,"KW1 4","Inverness/Dalcross"
3059,"IV9 8","Inverness/Dalcross"
3059,"IV7 8","Inverness/Dalcross"
3059,"IV8 8","Inverness/Dalcross"
3059,"IV6 7","Inverness/Dalcross"
3059,"IV63 6","Inverness/Dalcross"
3059,"IV63 7","Inverness/Dalcross"
3059,"IV51 9","Inverness/Dalcross"
3059,"IV52 8","Inverness/Dalcross"
3059,"IV53 8","Inverness/Dalcross"
3059,"IV54 8","Inverness/Dalcross"
3059,"IV55 8","Inverness/Dalcross"
3059,"IV56 8","Inverness/Dalcross"
3059,"IV40 8","Inverness/Dalcross"
3059,"IV41 8","Inverness/Dalcross"
3059,"IV42 8","Inverness/Dalcross"
3059,"IV43 8","Inverness/Dalcross"
3059,"IV44 8","Inverness/Dalcross"
3059,"IV45 8","Inverness/Dalcross"
3059,"IV46 8","Inverness/Dalcross"
3059,"IV47 8","Inverness/Dalcross"
3059,"IV48 8","Inverness/Dalcross"
3059,"IV49 9","Inverness/Dalcross"
3059,"IV4 7","Inverness/Dalcross"
3059,"IV5 7","Inverness/Dalcross"
3059,"IV51 0","Inverness/Dalcross"
3059,"IV36 2","Inverness/Dalcross"
3059,"IV36 3","Inverness/Dalcross"
3059,"IV36 1","Inverness/Dalcross"
3059,"IV36 9","Inverness/Dalcross"
3059,"IV32 7","Inverness/Dalcross"
3059,"IV31 6","Inverness/Dalcross"
3059,"IV30 8","Inverness/Dalcross"
3059,"IV30 9","Inverness/Dalcross"
3059,"IV30 6","Inverness/Dalcross"
3059,"IV30 5","Inverness/Dalcross"
3059,"IV30 4","Inverness/Dalcross"
3059,"IV30 1","Inverness/Dalcross"
3059,"IV3 8","Inverness/Dalcross"
3059,"IV3 5","Inverness/Dalcross"
3059,"IV28 3","Inverness/Dalcross"
3059,"IV27 4","Inverness/Dalcross"
3059,"IV25 3","Inverness/Dalcross"
3059,"IV27 9","Inverness/Dalcross"
3059,"IV26 2","Inverness/Dalcross"
3059,"IV21 2","Inverness/Dalcross"
3059,"IV22 2","Inverness/Dalcross"
3059,"IV23 2","Inverness/Dalcross"
3059,"IV2 7","Inverness/Dalcross"
3059,"IV20 1","Inverness/Dalcross"
3059,"IV24 3","Inverness/Dalcross"
3059,"IV2 6","Inverness/Dalcross"
3059,"IV2 5","Inverness/Dalcross"
3059,"IV2 4","Inverness/Dalcross"
3059,"IV2 3","Inverness/Dalcross"
3059,"IV19 1","Inverness/Dalcross"
3059,"IV19 9","Inverness/Dalcross"
3059,"IV18 0","Inverness/Dalcross"
3059,"IV18 9","Inverness/Dalcross"
3059,"IV17 0","Inverness/Dalcross"
3059,"IV15 9","Inverness/Dalcross"
3059,"IV16 9","Inverness/Dalcross"
3059,"IV13 7","Inverness/Dalcross"
3059,"IV14 9","Inverness/Dalcross"
3059,"IV15 0","Inverness/Dalcross"
3059,"IV12 5","Inverness/Dalcross"
3059,"IV12 4","Inverness/Dalcross"
3059,"IV12 9","Inverness/Dalcross"
3059,"IV1 9","Inverness/Dalcross"
3059,"IV10 8","Inverness/Dalcross"
3059,"IV11 8","Inverness/Dalcross"
3059,"IV1 1","Inverness/Dalcross"
3059,"IV1 3","Inverness/Dalcross"
3059,"HS7 5","Inverness/Dalcross"
3059,"HS8 5","Inverness/Dalcross"
3059,"HS9 5","Inverness/Dalcross"
3059,"HS2 9","Inverness/Dalcross"
3059,"HS3 3","Inverness/Dalcross"
3059,"HS4 3","Inverness/Dalcross"
3059,"HS5 3","Inverness/Dalcross"
3059,"HS6 5","Inverness/Dalcross"
3059,"HS2 0","Inverness/Dalcross"
3059,"HS1 2","Inverness/Dalcross"
3059,"HS1 9","Inverness/Dalcross"
3059,"AB56 1","Inverness/Dalcross"
3059,"AB55 4","Inverness/Dalcross"
3059,"AB38 7","Inverness/Dalcross"
3059,"AB38 9","Inverness/Dalcross"
3059,"AB37 9","Inverness/Dalcross"
3059,"KW1 1","Inverness/Dalcross"
3059,"AB56 9","Inverness/Dalcross"
3059,"KW1 9","Inverness/Dalcross"
3091,"AB10 1","Aberdeen/Dyce"
3091,"AB10 6","Aberdeen/Dyce"
3091,"AB10 7","Aberdeen/Dyce"
3091,"AB11 5","Aberdeen/Dyce"
3091,"AB11 6","Aberdeen/Dyce"
3091,"AB11 8","Aberdeen/Dyce"
3091,"AB12 3","Aberdeen/Dyce"
3091,"AB12 4","Aberdeen/Dyce"
3091,"AB12 5","Aberdeen/Dyce"
3091,"AB12 9","Aberdeen/Dyce"
3091,"AB14 0","Aberdeen/Dyce"
3091,"AB15 5","Aberdeen/Dyce"
3091,"AB15 6","Aberdeen/Dyce"
3091,"AB15 8","Aberdeen/Dyce"
3091,"AB15 9","Aberdeen/Dyce"
3091,"AB16 5","Aberdeen/Dyce"
3091,"AB16 6","Aberdeen/Dyce"
3091,"AB16 7","Aberdeen/Dyce"
3091,"AB21 0","Aberdeen/Dyce"
3091,"AB21 7","Aberdeen/Dyce"
3091,"AB21 9","Aberdeen/Dyce"
3091,"AB21 1","Aberdeen/Dyce"
3091,"AB23 8","Aberdeen/Dyce"
3091,"AB23 9","Aberdeen/Dyce"
3091,"AB24 1","Aberdeen/Dyce"
3091,"AB24 2","Aberdeen/Dyce"
3091,"AB24 3","Aberdeen/Dyce"
3091,"ZE1 9","Aberdeen/Dyce"
3091,"ZE3 9","Aberdeen/Dyce"
3091,"ZE1 0","Aberdeen/Dyce"
3091,"DD9 7","Aberdeen/Dyce"
3091,"DD9 9","Aberdeen/Dyce"
3091,"DD9 6","Aberdeen/Dyce"
3091,"DD8 5","Aberdeen/Dyce"
3091,"DD8 9","Aberdeen/Dyce"
3091,"DD8 4","Aberdeen/Dyce"
3091,"DD8 3","Aberdeen/Dyce"
3091,"DD8 2","Aberdeen/Dyce"
3091,"DD8 1","Aberdeen/Dyce"
3091,"DD8 0","Aberdeen/Dyce"
3091,"DD11 5","Aberdeen/Dyce"
3091,"DD11 9","Aberdeen/Dyce"
3091,"DD11 4","Aberdeen/Dyce"
3091,"DD11 3","Aberdeen/Dyce"
3091,"DD11 2","Aberdeen/Dyce"
3091,"DD11 1","Aberdeen/Dyce"
3091,"DD10 9","Aberdeen/Dyce"
3091,"DD10 8","Aberdeen/Dyce"
3091,"DD10 0","Aberdeen/Dyce"
3091,"DD10 1","Aberdeen/Dyce"
3091,"AB56 5","Aberdeen/Dyce"
3091,"AB56 4","Aberdeen/Dyce"
3091,"AB55 6","Aberdeen/Dyce"
3091,"AB55 5","Aberdeen/Dyce"
3091,"AB54 8","Aberdeen/Dyce"
3091,"AB54 9","Aberdeen/Dyce"
3091,"AB54 7","Aberdeen/Dyce"
3091,"AB54 4","Aberdeen/Dyce"
3091,"AB54 6","Aberdeen/Dyce"
3091,"AB53 8","Aberdeen/Dyce"
3091,"AB53 6","Aberdeen/Dyce"
3091,"AB53 5","Aberdeen/Dyce"
3091,"AB53 4","Aberdeen/Dyce"
3091,"AB52 6","Aberdeen/Dyce"
3091,"AB51 7","Aberdeen/Dyce"
3091,"AB51 8","Aberdeen/Dyce"
3091,"AB51 5","Aberdeen/Dyce"
3091,"AB51 6","Aberdeen/Dyce"
3091,"AB51 4","Aberdeen/Dyce"
3091,"AB51 3","Aberdeen/Dyce"
3091,"AB51 0","Aberdeen/Dyce"
3091,"AB45 3","Aberdeen/Dyce"
3091,"AB51 1","Aberdeen/Dyce"
3091,"AB45 2","Aberdeen/Dyce"
3091,"AB44 1","Aberdeen/Dyce"
3091,"AB45 1","Aberdeen/Dyce"
3091,"AB43 9","Aberdeen/Dyce"
3091,"AB43 8","Aberdeen/Dyce"
3091,"AB43 7","Aberdeen/Dyce"
3091,"AB43 6","Aberdeen/Dyce"
3091,"AB42 5","Aberdeen/Dyce"
3091,"AB42 9","Aberdeen/Dyce"
3091,"AB42 4","Aberdeen/Dyce"
3091,"AB16 9","Aberdeen/Dyce"
3091,"AB42 3","Aberdeen/Dyce"
3091,"AB42 1","Aberdeen/Dyce"
3091,"AB42 2","Aberdeen/Dyce"
3091,"AB41 9","Aberdeen/Dyce"
3091,"AB42 0","Aberdeen/Dyce"
3091,"AB41 8","Aberdeen/Dyce"
3091,"AB41 7","Aberdeen/Dyce"
3091,"AB39 3","Aberdeen/Dyce"
3091,"AB39 9","Aberdeen/Dyce"
3091,"AB41 1","Aberdeen/Dyce"
3091,"AB41 6","Aberdeen/Dyce"
3091,"AB39 2","Aberdeen/Dyce"
3091,"AB35 5","Aberdeen/Dyce"
3091,"AB36 8","Aberdeen/Dyce"
3091,"AB34 5","Aberdeen/Dyce"
3091,"AB33 8","Aberdeen/Dyce"
3091,"AB34 4","Aberdeen/Dyce"
3091,"AB32 6","Aberdeen/Dyce"
3091,"AB31 6","Aberdeen/Dyce"
3091,"AB32 7","Aberdeen/Dyce"
3091,"AB32 9","Aberdeen/Dyce"
3091,"AB31 9","Aberdeen/Dyce"
3091,"AB31 5","Aberdeen/Dyce"
3091,"AB31 4","Aberdeen/Dyce"
3091,"AB30 1","Aberdeen/Dyce"
3091,"AB30 9","Aberdeen/Dyce"
3091,"AB25 2","Aberdeen/Dyce"
3091,"AB25 3","Aberdeen/Dyce"
3091,"AB25 1","Aberdeen/Dyce"
3091,"AB25 9","Aberdeen/Dyce"
3091,"AB24 5","Aberdeen/Dyce"
3091,"AB15 7","Aberdeen/Dyce"
3091,"AB15 4","Aberdeen/Dyce"
3091,"AB13 0","Aberdeen/Dyce"
3091,"AB11 9","Aberdeen/Dyce"
3091,"AB11 7","Aberdeen/Dyce"
3091,"AB24 4","Aberdeen/Dyce"
3091,"AB22 8","Aberdeen/Dyce"
3091,"AB51 O","Aberdeen/Dyce"
3091,"ZE1 O","Aberdeen/Dyce"
3091,"AB39 8","Aberdeen/Dyce"
3091,"AB45 9","Aberdeen/Dyce"
3091,"AB53 9","Aberdeen/Dyce"
3134,"PH6 2","Glasgow/Bishopton"
3134,"PH50 4","Glasgow/Bishopton"
3134,"PH36 4","Glasgow/Bishopton"
3134,"PH41 2","Glasgow/Bishopton"
3134,"PH49 4","Glasgow/Bishopton"
3134,"PH17 2","Glasgow/Bishopton"
3134,"PA9 1","Glasgow/Bishopton"
3134,"PA8 6","Glasgow/Bishopton"
3134,"PA8 7","Glasgow/Bishopton"
3134,"PA7 5","Glasgow/Bishopton"
3134,"PA7 9","Glasgow/Bishopton"
3134,"PA70 6","Glasgow/Bishopton"
3134,"PA71 6","Glasgow/Bishopton"
3134,"PA72 6","Glasgow/Bishopton"
3134,"PA8 9","Glasgow/Bishopton"
3134,"PA73 6","Glasgow/Bishopton"
3134,"PA74 6","Glasgow/Bishopton"
3134,"PA75 6","Glasgow/Bishopton"
3134,"PA76 6","Glasgow/Bishopton"
3134,"PA77 6","Glasgow/Bishopton"
3134,"PA6 7","Glasgow/Bishopton"
3134,"PA60 7","Glasgow/Bishopton"
3134,"PA61 7","Glasgow/Bishopton"
3134,"PA62 6","Glasgow/Bishopton"
3134,"PA63 6","Glasgow/Bishopton"
3134,"PA64 6","Glasgow/Bishopton"
3134,"PA65 6","Glasgow/Bishopton"
3134,"PA66 6","Glasgow/Bishopton"
3134,"PA67 6","Glasgow/Bishopton"
3134,"PA78 6","Glasgow/Bishopton"
3134,"PA68 6","Glasgow/Bishopton"
3134,"PA69 6","Glasgow/Bishopton"
3134,"PA5 9","Glasgow/Bishopton"
3134,"PA5 8","Glasgow/Bishopton"
3134,"PA5 0","Glasgow/Bishopton"
3134,"PA5 5","Glasgow/Bishopton"
3134,"PA47 7","Glasgow/Bishopton"
3134,"PA48 7","Glasgow/Bishopton"
3134,"PA49 7","Glasgow/Bishopton"
3134,"PA4 9","Glasgow/Bishopton"
3134,"PA41 7","Glasgow/Bishopton"
3134,"PA42 7","Glasgow/Bishopton"
3134,"PA43 7","Glasgow/Bishopton"
3134,"PA44 7","Glasgow/Bishopton"
3134,"PA45 7","Glasgow/Bishopton"
3134,"PA46 7","Glasgow/Bishopton"
3134,"PA4 8","Glasgow/Bishopton"
3134,"PA4 0","Glasgow/Bishopton"
3134,"PA4 4","Glasgow/Bishopton"
3134,"PA37 1","Glasgow/Bishopton"
3134,"PA38 4","Glasgow/Bishopton"
3134,"PA34 5","Glasgow/Bishopton"
3134,"PA34 9","Glasgow/Bishopton"
3134,"PA35 1","Glasgow/Bishopton"
3134,"PA36 4","Glasgow/Bishopton"
3134,"PA34 4","Glasgow/Bishopton"
3134,"PA32 8","Glasgow/Bishopton"
3134,"PA33 1","Glasgow/Bishopton"
3134,"PA31 8","Glasgow/Bishopton"
3134,"PA31 9","Glasgow/Bishopton"
3134,"PA3 4","Glasgow/Bishopton"
3134,"PA3 9","Glasgow/Bishopton"
3134,"PA30 8","Glasgow/Bishopton"
3134,"PA3 3","Glasgow/Bishopton"
3134,"PA3 2","Glasgow/Bishopton"
3134,"PA29 6","Glasgow/Bishopton"
3134,"PA3 1","Glasgow/Bishopton"
3134,"PA28 6","Glasgow/Bishopton"
3134,"PA28 9","Glasgow/Bishopton"
3134,"PA23 8","Glasgow/Bishopton"
3134,"PA23 9","Glasgow/Bishopton"
3134,"PA24 8","Glasgow/Bishopton"
3134,"PA25 8","Glasgow/Bishopton"
3134,"PA26 8","Glasgow/Bishopton"
3134,"PA27 8","Glasgow/Bishopton"
3134,"PA23 7","Glasgow/Bishopton"
3134,"PA20 9","Glasgow/Bishopton"
3134,"PA2 9","Glasgow/Bishopton"
3134,"PA21 2","Glasgow/Bishopton"
3134,"PA22 3","Glasgow/Bishopton"
3134,"PA20 0","Glasgow/Bishopton"
3134,"PA2 8","Glasgow/Bishopton"
3134,"PA2 7","Glasgow/Bishopton"
3134,"PA2 6","Glasgow/Bishopton"
3134,"PA2 0","Glasgow/Bishopton"
3134,"PA19 1","Glasgow/Bishopton"
3134,"PA16 9","Glasgow/Bishopton"
3134,"PA17 5","Glasgow/Bishopton"
3134,"PA18 6","Glasgow/Bishopton"
3134,"PA16 8","Glasgow/Bishopton"
3134,"PA16 7","Glasgow/Bishopton"
3134,"PA16 0","Glasgow/Bishopton"
3134,"PA15 9","Glasgow/Bishopton"
3134,"PA15 4","Glasgow/Bishopton"
3134,"PA15 2","Glasgow/Bishopton"
3134,"PA15 3","Glasgow/Bishopton"
3134,"PA14 6","Glasgow/Bishopton"
3134,"PA15 1","Glasgow/Bishopton"
3134,"PA14 5","Glasgow/Bishopton"
3134,"PA13 4","Glasgow/Bishopton"
3134,"PA11 3","Glasgow/Bishopton"
3134,"PA11 9","Glasgow/Bishopton"
3134,"PA12 4","Glasgow/Bishopton"
3134,"PA10 2","Glasgow/Bishopton"
3134,"PA1 3","Glasgow/Bishopton"
3134,"PA1 2","Glasgow/Bishopton"
3134,"PA1 1","Glasgow/Bishopton"
3134,"ML9 3","Glasgow/Bishopton"
3134,"ML9 9","Glasgow/Bishopton"
3134,"ML9 2","Glasgow/Bishopton"
3134,"ML9 1","Glasgow/Bishopton"
3134,"ML6 9","Glasgow/Bishopton"
3134,"ML6 8","Glasgow/Bishopton"
3134,"ML6 6","Glasgow/Bishopton"
3134,"ML6 0","Glasgow/Bishopton"
3134,"ML5 5","Glasgow/Bishopton"
3134,"ML5 9","Glasgow/Bishopton"
3134,"ML5 4","Glasgow/Bishopton"
3134,"ML5 2","Glasgow/Bishopton"
3134,"ML5 3","Glasgow/Bishopton"
3134,"ML5 1","Glasgow/Bishopton"
3134,"ML4 3","Glasgow/Bishopton"
3134,"ML4 9","Glasgow/Bishopton"
3134,"ML4 2","Glasgow/Bishopton"
3134,"ML4 1","Glasgow/Bishopton"
3134,"ML3 9","Glasgow/Bishopton"
3134,"ML3 8","Glasgow/Bishopton"
3134,"ML3 7","Glasgow/Bishopton"
3134,"ML3 6","Glasgow/Bishopton"
3134,"ML3 3","Glasgow/Bishopton"
3134,"ML3 0","Glasgow/Bishopton"
3134,"ML2 7","Glasgow/Bishopton"
3134,"ML2 0","Glasgow/Bishopton"
3134,"ML2 2","Glasgow/Bishopton"
3134,"ML10 6","Glasgow/Bishopton"
3134,"ML1 9","Glasgow/Bishopton"
3134,"ML10 9","Glasgow/Bishopton"
3134,"ML1 5","Glasgow/Bishopton"
3134,"ML1 4","Glasgow/Bishopton"
3134,"ML1 3","Glasgow/Bishopton"
3134,"ML1 2","Glasgow/Bishopton"
3134,"ML1 1","Glasgow/Bishopton"
3134,"KA9 2","Glasgow/Bishopton"
3134,"KA9 9","Glasgow/Bishopton"
3134,"KA9 1","Glasgow/Bishopton"
3134,"KA8 9","Glasgow/Bishopton"
3134,"KA8 8","Glasgow/Bishopton"
3134,"KA8 0","Glasgow/Bishopton"
3134,"KA7 4","Glasgow/Bishopton"
3134,"KA7 9","Glasgow/Bishopton"
3134,"KA7 3","Glasgow/Bishopton"
3134,"KA7 2","Glasgow/Bishopton"
3134,"KA7 1","Glasgow/Bishopton"
3134,"KA6 7","Glasgow/Bishopton"
3134,"KA6 6","Glasgow/Bishopton"
3134,"KA5 6","Glasgow/Bishopton"
3134,"KA6 5","Glasgow/Bishopton"
3134,"KA5 5","Glasgow/Bishopton"
3134,"KA30 9","Glasgow/Bishopton"
3134,"KA4 8","Glasgow/Bishopton"
3134,"KA30 8","Glasgow/Bishopton"
3134,"KA3 7","Glasgow/Bishopton"
3134,"KA30 0","Glasgow/Bishopton"
3134,"KA3 6","Glasgow/Bishopton"
3134,"KA3 5","Glasgow/Bishopton"
3134,"KA3 3","Glasgow/Bishopton"
3134,"KA3 4","Glasgow/Bishopton"
3134,"KA3 2","Glasgow/Bishopton"
3134,"KA3 1","Glasgow/Bishopton"
3134,"KA28 0","Glasgow/Bishopton"
3134,"KA29 0","Glasgow/Bishopton"
3134,"KA27 8","Glasgow/Bishopton"
3134,"KA26 9","Glasgow/Bishopton"
3134,"KA26 0","Glasgow/Bishopton"
3134,"KA25 6","Glasgow/Bishopton"
3134,"KA25 7","Glasgow/Bishopton"
3134,"KA25 9","Glasgow/Bishopton"
3134,"KA24 5","Glasgow/Bishopton"
3134,"KA24 9","Glasgow/Bishopton"
3134,"KA23 9","Glasgow/Bishopton"
3134,"KA24 4","Glasgow/Bishopton"
3134,"KA22 8","Glasgow/Bishopton"
3134,"KA22 9","Glasgow/Bishopton"
3134,"KA22 7","Glasgow/Bishopton"
3134,"KA21 6","Glasgow/Bishopton"
3134,"KA21 9","Glasgow/Bishopton"
3134,"KA21 5","Glasgow/Bishopton"
3134,"KA20 3","Glasgow/Bishopton"
3134,"KA20 4","Glasgow/Bishopton"
3134,"KA2 9","Glasgow/Bishopton"
3134,"KA20 9","Glasgow/Bishopton"
3134,"KA19 8","Glasgow/Bishopton"
3134,"KA19 9","Glasgow/Bishopton"
3134,"KA2 0","Glasgow/Bishopton"
3134,"KA19 7","Glasgow/Bishopton"
3134,"KA18 4","Glasgow/Bishopton"
3134,"KA18 9","Glasgow/Bishopton"
3134,"KA18 3","Glasgow/Bishopton"
3134,"KA18 2","Glasgow/Bishopton"
3134,"KA18 1","Glasgow/Bishopton"
3134,"KA16 9","Glasgow/Bishopton"
3134,"KA17 0","Glasgow/Bishopton"
3134,"KA15 2","Glasgow/Bishopton"
3134,"KA13 7","Glasgow/Bishopton"
3134,"KA13 9","Glasgow/Bishopton"
3134,"KA14 3","Glasgow/Bishopton"
3134,"KA15 1","Glasgow/Bishopton"
3134,"KA13 6","Glasgow/Bishopton"
3134,"KA12 8","Glasgow/Bishopton"
3134,"KA12 9","Glasgow/Bishopton"
3134,"KA12 2","Glasgow/Bishopton"
3134,"KA12 0","Glasgow/Bishopton"
3134,"KA11 3","Glasgow/Bishopton"
3134,"KA11 4","Glasgow/Bishopton"
3134,"KA11 1","Glasgow/Bishopton"
3134,"KA11 5","Glasgow/Bishopton"
3134,"KA11 2","Glasgow/Bishopton"
3134,"KA10 7","Glasgow/Bishopton"
3134,"KA10 9","Glasgow/Bishopton"
3134,"KA10 6","Glasgow/Bishopton"
3134,"KA1 9","Glasgow/Bishopton"
3134,"KA1 5","Glasgow/Bishopton"
3134,"KA1 4","Glasgow/Bishopton"
3134,"KA1 3","Glasgow/Bishopton"
3134,"KA1 2","Glasgow/Bishopton"
3134,"KA1 1","Glasgow/Bishopton"
3134,"G90 8","Glasgow/Bishopton"
3134,"G84 9","Glasgow/Bishopton"
3134,"G84 8","Glasgow/Bishopton"
3134,"G9 2","Glasgow/Bishopton"
3134,"G9 6","Glasgow/Bishopton"
3134,"G84 7","Glasgow/Bishopton"
3134,"G84 0","Glasgow/Bishopton"
3134,"G84 4","Glasgow/Bishopton"
3134,"G83 9","Glasgow/Bishopton"
3134,"G83 8","Glasgow/Bishopton"
3134,"G83 0","Glasgow/Bishopton"
3134,"G83 3","Glasgow/Bishopton"
3134,"G83 7","Glasgow/Bishopton"
3134,"G82 5","Glasgow/Bishopton"
3134,"G82 9","Glasgow/Bishopton"
3134,"G82 4","Glasgow/Bishopton"
3134,"G82 3","Glasgow/Bishopton"
3134,"G82 2","Glasgow/Bishopton"
3134,"G81 6","Glasgow/Bishopton"
3134,"G82 1","Glasgow/Bishopton"
3134,"G81 5","Glasgow/Bishopton"
3134,"G81 4","Glasgow/Bishopton"
3134,"G81 3","Glasgow/Bishopton"
3134,"G81 2","Glasgow/Bishopton"
3134,"G78 4","Glasgow/Bishopton"
3134,"G78 9","Glasgow/Bishopton"
3134,"G79 1","Glasgow/Bishopton"
3134,"G81 1","Glasgow/Bishopton"
3134,"G78 3","Glasgow/Bishopton"
3134,"G78 2","Glasgow/Bishopton"
3134,"G78 1","Glasgow/Bishopton"
3134,"G77 6","Glasgow/Bishopton"
3134,"G77 9","Glasgow/Bishopton"
3134,"G77 5","Glasgow/Bishopton"
3134,"G76 9","Glasgow/Bishopton"
3134,"G76 7","Glasgow/Bishopton"
3134,"G76 8","Glasgow/Bishopton"
3134,"G75 9","Glasgow/Bishopton"
3134,"G76 0","Glasgow/Bishopton"
3134,"G75 8","Glasgow/Bishopton"
3134,"G76 6","Glasgow/Bishopton"
3134,"G75 0","Glasgow/Bishopton"
3134,"G74 9","Glasgow/Bishopton"
3134,"G74 4","Glasgow/Bishopton"
3134,"G74 5","Glasgow/Bishopton"
3134,"G74 3","Glasgow/Bishopton"
3134,"G74 2","Glasgow/Bishopton"
3134,"G73 5","Glasgow/Bishopton"
3134,"G73 9","Glasgow/Bishopton"
3134,"G74 1","Glasgow/Bishopton"
3134,"G73 4","Glasgow/Bishopton"
3134,"G73 3","Glasgow/Bishopton"
3134,"G73 2","Glasgow/Bishopton"
3134,"G73 1","Glasgow/Bishopton"
3134,"G72 9","Glasgow/Bishopton"
3134,"G72 8","Glasgow/Bishopton"
3134,"G72 7","Glasgow/Bishopton"
3134,"G72 0","Glasgow/Bishopton"
3134,"G72 6","Glasgow/Bishopton"
3134,"G71 8","Glasgow/Bishopton"
3134,"G71 9","Glasgow/Bishopton"
3134,"G71 7","Glasgow/Bishopton"
3134,"G71 6","Glasgow/Bishopton"
3134,"G71 5","Glasgow/Bishopton"
3134,"G69 9","Glasgow/Bishopton"
3134,"G70 5","Glasgow/Bishopton"
3134,"G70 6","Glasgow/Bishopton"
3134,"G69 8","Glasgow/Bishopton"
3134,"G69 7","Glasgow/Bishopton"
3134,"G69 6","Glasgow/Bishopton"
3134,"G69 0","Glasgow/Bishopton"
3134,"G69 1","Glasgow/Bishopton"
3134,"G68 9","Glasgow/Bishopton"
3134,"G68 0","Glasgow/Bishopton"
3134,"G67 4","Glasgow/Bishopton"
3134,"G67 2","Glasgow/Bishopton"
3134,"G67 9","Glasgow/Bishopton"
3134,"G67 3","Glasgow/Bishopton"
3134,"G67 1","Glasgow/Bishopton"
3134,"G66 8","Glasgow/Bishopton"
3134,"G66 9","Glasgow/Bishopton"
3134,"G66 5","Glasgow/Bishopton"
3134,"G66 7","Glasgow/Bishopton"
3134,"G66 4","Glasgow/Bishopton"
3134,"G66 3","Glasgow/Bishopton"
3134,"G66 2","Glasgow/Bishopton"
3134,"G66 1","Glasgow/Bishopton"
3134,"G65 9","Glasgow/Bishopton"
3134,"G65 0","Glasgow/Bishopton"
3134,"G65 5","Glasgow/Bishopton"
3134,"G64 3","Glasgow/Bishopton"
3134,"G64 4","Glasgow/Bishopton"
3134,"G64 2","Glasgow/Bishopton"
3134,"G64 9","Glasgow/Bishopton"
3134,"G64 1","Glasgow/Bishopton"
3134,"G63 9","Glasgow/Bishopton"
3134,"G63 0","Glasgow/Bishopton"
3134,"G62 7","Glasgow/Bishopton"
3134,"G62 8","Glasgow/Bishopton"
3134,"G62 9","Glasgow/Bishopton"
3134,"G62 6","Glasgow/Bishopton"
3134,"G61 4","Glasgow/Bishopton"
3134,"G61 9","Glasgow/Bishopton"
3134,"G61 3","Glasgow/Bishopton"
3134,"G61 2","Glasgow/Bishopton"
3134,"G61 1","Glasgow/Bishopton"
3134,"G60 5","Glasgow/Bishopton"
3134,"G60 9","Glasgow/Bishopton"
3134,"G53 7","Glasgow/Bishopton"
3134,"G53 9","Glasgow/Bishopton"
3134,"G58 1","Glasgow/Bishopton"
3134,"G53 5","Glasgow/Bishopton"
3134,"G53 6","Glasgow/Bishopton"
3134,"G52 4","Glasgow/Bishopton"
3134,"G52 3","Glasgow/Bishopton"
3134,"G52 9","Glasgow/Bishopton"
3134,"G52 2","Glasgow/Bishopton"
3134,"G52 1","Glasgow/Bishopton"
3134,"G51 4","Glasgow/Bishopton"
3134,"G51 9","Glasgow/Bishopton"
3134,"G51 3","Glasgow/Bishopton"
3134,"G51 2","Glasgow/Bishopton"
3134,"G5 9","Glasgow/Bishopton"
3134,"G51 1","Glasgow/Bishopton"
3134,"G5 0","Glasgow/Bishopton"
3134,"G5 8","Glasgow/Bishopton"
3134,"G46 8","Glasgow/Bishopton"
3134,"G46 9","Glasgow/Bishopton"
