"landstat_id","landstat_name_wmo","landstat_lat","landstat_lon","stationRow","sector","sector_latitude","sector_longitude","postcodeRow"
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB32 6",57.1527417988717,-2.30161684520602,10164
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB31 6",57.034204794486,-2.48117776557009,10165
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB32 7",57.167379817963,-2.41282738440741,10166
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB32 9",57.1485487786821,-2.28882411256376,10167
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB31 9",57.0454123425721,-2.53517096104686,10168
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB31 5",57.0636004015559,-2.45831329758559,10169
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB31 4",57.1004453370235,-2.61176153986331,10170
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB30 1",56.8467681637376,-2.47790913241866,10171
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB30 9",56.8334482791261,-2.46500462693958,10172
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB25 2",57.150610521916,-2.1199980819518,10173
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB25 3",57.1575450748618,-2.11481295206589,10174
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB25 1",57.1505471550332,-2.10666665391211,10175
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB25 9",57.1571880793917,-2.11973944703495,10176
3091,"Aberdeen/Dyce",57.2,-2.21,2,"AB24 5",57.1552573774413,-2.09168341250521,10177
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL3 2",53.5628050077496,-2.41866865720399,10178
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL3 1",53.5637434250891,-2.37598644115789,10179
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL2 6",53.5778133733364,-2.38739677878452,10180
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL2 5",53.5876045156644,-2.37895098451551,10181
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL2 4",53.6035283528132,-2.38985628343195,10182
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL2 3",53.6013067903483,-2.3974990449005,10183
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL2 2",53.5872248034685,-2.41071990655856,10184
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL11 1",53.5722674469203,-2.42538902328759,10185
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL2 1",53.5744217603905,-2.41617325785343,10186
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL1 8",53.5970326517805,-2.43071120141496,10187
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL1 9",53.5869154401092,-2.42625813260594,10188
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL1 7",53.6070385379453,-2.44178696985175,10189
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL1 6",53.5956658336393,-2.45113039360908,10190
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL1 5",53.5856244266249,-2.47217440468276,10191
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL1 4",53.5817319470049,-2.44996693604481,10192
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL1 3",53.5902164471852,-2.44103283677037,10193
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL1 2",53.5838607822375,-2.43201160526801,10194
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL1 1",53.5794759432516,-2.42768992799262,10195
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL0 9",53.6399348423838,-2.32371816027785,10196
99029,"Manchester Hulme Library",53.43,-2.25,29,"BL0 0",53.6609299233493,-2.3071924628277,10197
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH9 3",50.7567275622843,-1.86503445639086,10198
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH9 2",50.7485985808784,-1.88115542316413,10199
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH9 1",50.7451027115126,-1.87249165082906,10200
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH8 9",50.7441688809119,-1.85077209591397,10201
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH8 8",50.7314187165214,-1.8608706415815,10202
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH7 7",50.7397777440388,-1.8330430795829,10203
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH8 0",50.7544463808822,-1.84074601871092,10204
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH7 6",50.7338713224877,-1.82585205623284,10205
